Location,Species,Pres,Freq__,Freq_1,SD_Frq1,Rank,Rank_1
TL96      ,S5        ,   0,  0.0012,  0.7401, 84.3167,   16,   1.081
TL96      ,S6        ,   0,  0.0012,  0.7401, 84.3167,   17,   1.148
TL96      ,S7        ,   0,  0.0012,  0.7401, 84.3167,   18,   1.216
TL96      ,S8        ,   0,  0.0012,  0.7401, 84.3167,   19,   1.283
TL96      ,S9        ,   0,  0.0012,  0.7401, 84.3167,   20,   1.351
TM00      ,S1        ,   0,  0.4187,  0.7401,  0.0892,    1,   0.068
TM00      ,S10       ,   0,  0.4187,  0.7401,  0.0892,    2,   0.135
TM00      ,S11       ,   0,  0.4187,  0.7401,  0.0892,    3,   0.203
TM00      ,S12       ,   0,  0.4187,  0.7401,  0.0892,    4,   0.270
TM00      ,S13       ,   0,  0.4187,  0.7401,  0.0892,    5,   0.338
TM00      ,S14       ,   0,  0.4187,  0.7401,  0.0892,    6,   0.405
TM00      ,S15       ,   0,  0.4187,  0.7401,  0.0892,    7,   0.473
TM00      ,S16       ,   0,  0.4187,  0.7401,  0.0892,    8,   0.540
TM00      ,S17       ,   0,  0.4187,  0.7401,  0.0892,    9,   0.608
TM00      ,S18       ,   0,  0.4187,  0.7401,  0.0892,   10,   0.675
TM00      ,S19       ,   0,  0.4187,  0.7401,  0.0892,   11,   0.743
TM00      ,S2        ,   0,  0.4187,  0.7401,  0.0892,   12,   0.811
TM00      ,S20       ,   0,  0.4187,  0.7401,  0.0892,   13,   0.878
TM00      ,S3        ,   0,  0.4187,  0.7401,  0.0892,   14,   0.946
TM00      ,S4        ,   0,  0.4187,  0.7401,  0.0892,   15,   1.013
TM00      ,S5        ,   0,  0.4187,  0.7401,  0.0892,   16,   1.081
TM00      ,S6        ,   0,  0.4187,  0.7401,  0.0892,   17,   1.148
TM00      ,S7        ,   0,  0.4187,  0.7401,  0.0892,   18,   1.216
TM00      ,S8        ,   0,  0.4187,  0.7401,  0.0892,   19,   1.283
TM00      ,S9        ,   0,  0.4187,  0.7401,  0.0892,   20,   1.351
TM01      ,S1        ,   0,  0.3397,  0.7401,  0.1008,    1,   0.068
TM01      ,S10       ,   0,  0.3397,  0.7401,  0.1008,    2,   0.135
TM01      ,S11       ,   0,  0.3397,  0.7401,  0.1008,    3,   0.203
TM01      ,S12       ,   0,  0.3397,  0.7401,  0.1008,    4,   0.270
TM01      ,S13       ,   0,  0.3397,  0.7401,  0.1008,    5,   0.338
TM01      ,S14       ,   0,  0.3397,  0.7401,  0.1008,    6,   0.405
TM01      ,S15       ,   0,  0.3397,  0.7401,  0.1008,    7,   0.473
TM01      ,S16       ,   0,  0.3397,  0.7401,  0.1008,    8,   0.540
TM01      ,S17       ,   0,  0.3397,  0.7401,  0.1008,    9,   0.608
TM01      ,S18       ,   0,  0.3397,  0.7401,  0.1008,   10,   0.675
TM01      ,S19       ,   0,  0.3397,  0.7401,  0.1008,   11,   0.743
TM01      ,S2        ,   0,  0.3397,  0.7401,  0.1008,   12,   0.811
TM01      ,S20       ,   0,  0.3397,  0.7401,  0.1008,   13,   0.878
TM01      ,S3        ,   0,  0.3397,  0.7401,  0.1008,   14,   0.946
TM01      ,S4        ,   0,  0.3397,  0.7401,  0.1008,   15,   1.013
TM01      ,S5        ,   0,  0.3397,  0.7401,  0.1008,   16,   1.081
TM01      ,S6        ,   0,  0.3397,  0.7401,  0.1008,   17,   1.148
TM01      ,S7        ,   0,  0.3397,  0.7401,  0.1008,   18,   1.216
TM01      ,S8        ,   0,  0.3397,  0.7401,  0.1008,   19,   1.283
TM01      ,S9        ,   0,  0.3397,  0.7401,  0.1008,   20,   1.351
TM02      ,S1        ,   0,  0.1585,  0.7401,  0.1656,    1,   0.068
TM02      ,S10       ,   0,  0.1585,  0.7401,  0.1656,    2,   0.135
TM02      ,S11       ,   0,  0.1585,  0.7401,  0.1656,    3,   0.203
TM02      ,S12       ,   0,  0.1585,  0.7401,  0.1656,    4,   0.270
TM02      ,S13       ,   0,  0.1585,  0.7401,  0.1656,    5,   0.338
TM02      ,S14       ,   0,  0.1585,  0.7401,  0.1656,    6,   0.405
TM02      ,S15       ,   0,  0.1585,  0.7401,  0.1656,    7,   0.473
TM02      ,S16       ,   0,  0.1585,  0.7401,  0.1656,    8,   0.540
TM02      ,S17       ,   0,  0.1585,  0.7401,  0.1656,    9,   0.608
TM02      ,S18       ,   0,  0.1585,  0.7401,  0.1656,   10,   0.675
TM02      ,S19       ,   0,  0.1585,  0.7401,  0.1656,   11,   0.743
TM02      ,S2        ,   0,  0.1585,  0.7401,  0.1656,   12,   0.811
TM02      ,S20       ,   0,  0.1585,  0.7401,  0.1656,   13,   0.878
TM02      ,S3        ,   0,  0.1585,  0.7401,  0.1656,   14,   0.946
TM02      ,S4        ,   0,  0.1585,  0.7401,  0.1656,   15,   1.013
TM02      ,S5        ,   0,  0.1585,  0.7401,  0.1656,   16,   1.081
TM02      ,S6        ,   0,  0.1585,  0.7401,  0.1656,   17,   1.148
TM02      ,S7        ,   0,  0.1585,  0.7401,  0.1656,   18,   1.216
TM02      ,S8        ,   0,  0.1585,  0.7401,  0.1656,   19,   1.283
TM02      ,S9        ,   0,  0.1585,  0.7401,  0.1656,   20,   1.351
TM03      ,S1        ,   0,  0.1212,  0.7399,  0.1885,    1,   0.068
TM03      ,S10       ,   0,  0.1212,  0.7399,  0.1885,    2,   0.135
TM03      ,S11       ,   0,  0.1212,  0.7399,  0.1885,    3,   0.203
TM03      ,S12       ,   0,  0.1212,  0.7399,  0.1885,    4,   0.270
TM03      ,S13       ,   0,  0.1212,  0.7399,  0.1885,    5,   0.338
TM03      ,S14       ,   0,  0.1212,  0.7399,  0.1885,    6,   0.405
TM03      ,S15       ,   0,  0.1212,  0.7399,  0.1885,    7,   0.473
TM03      ,S16       ,   0,  0.1212,  0.7399,  0.1885,    8,   0.541
TM03      ,S17       ,   0,  0.1212,  0.7399,  0.1885,    9,   0.608
TM03      ,S18       ,   0,  0.1212,  0.7399,  0.1885,   10,   0.676
TM03      ,S19       ,   0,  0.1212,  0.7399,  0.1885,   11,   0.743
TM03      ,S2        ,   0,  0.1212,  0.7399,  0.1885,   12,   0.811
TM03      ,S20       ,   0,  0.1212,  0.7399,  0.1885,   13,   0.879
TM03      ,S3        ,   0,  0.1212,  0.7399,  0.1885,   14,   0.946
TM03      ,S4        ,   0,  0.1212,  0.7399,  0.1885,   15,   1.014
TM03      ,S5        ,   0,  0.1212,  0.7399,  0.1885,   16,   1.081
TM03      ,S6        ,   0,  0.1212,  0.7399,  0.1885,   17,   1.149
TM03      ,S7        ,   0,  0.1212,  0.7399,  0.1885,   18,   1.216
TM03      ,S8        ,   0,  0.1212,  0.7399,  0.1885,   19,   1.284
TM03      ,S9        ,   0,  0.1212,  0.7399,  0.1885,   20,   1.352
TM04      ,S1        ,   0,  0.0005,  0.7399,********,    1,   0.068
TM04      ,S10       ,   0,  0.0005,  0.7399,********,    2,   0.135
TM04      ,S11       ,   0,  0.0005,  0.7399,********,    3,   0.203
TM04      ,S12       ,   0,  0.0005,  0.7399,********,    4,   0.270
TM04      ,S13       ,   0,  0.0005,  0.7399,********,    5,   0.338
TM04      ,S14       ,   0,  0.0005,  0.7399,********,    6,   0.406
TM04      ,S15       ,   0,  0.0005,  0.7399,********,    7,   0.473
TM04      ,S16       ,   0,  0.0005,  0.7399,********,    8,   0.541
TM04      ,S17       ,   0,  0.0005,  0.7399,********,    9,   0.608
TM04      ,S18       ,   0,  0.0005,  0.7399,********,   10,   0.676
TM04      ,S19       ,   0,  0.0005,  0.7399,********,   11,   0.743
TM04      ,S2        ,   0,  0.0005,  0.7399,********,   12,   0.811
TM04      ,S20       ,   0,  0.0005,  0.7399,********,   13,   0.879
TM04      ,S3        ,   0,  0.0005,  0.7399,********,   14,   0.946
TM04      ,S4        ,   0,  0.0005,  0.7399,********,   15,   1.014
TM04      ,S5        ,   0,  0.0005,  0.7399,********,   16,   1.081
TM04      ,S6        ,   0,  0.0005,  0.7399,********,   17,   1.149
TM04      ,S7        ,   0,  0.0005,  0.7399,********,   18,   1.217
TM04      ,S8        ,   0,  0.0005,  0.7399,********,   19,   1.284
TM04      ,S9        ,   0,  0.0005,  0.7399,********,   20,   1.352
TM05      ,S1        ,   0,  0.0004,  0.7399,********,    1,   0.068
TM05      ,S10       ,   0,  0.0004,  0.7399,********,    2,   0.135
TM05      ,S11       ,   0,  0.0004,  0.7399,********,    3,   0.203
TM05      ,S12       ,   0,  0.0004,  0.7399,********,    4,   0.270
TM05      ,S13       ,   0,  0.0004,  0.7399,********,    5,   0.338
TM05      ,S14       ,   0,  0.0004,  0.7399,********,    6,   0.406
TM05      ,S15       ,   0,  0.0004,  0.7399,********,    7,   0.473
TM05      ,S16       ,   0,  0.0004,  0.7399,********,    8,   0.541
TM05      ,S17       ,   0,  0.0004,  0.7399,********,    9,   0.608
TM05      ,S18       ,   0,  0.0004,  0.7399,********,   10,   0.676
TM05      ,S19       ,   0,  0.0004,  0.7399,********,   11,   0.743
TM05      ,S2        ,   0,  0.0004,  0.7399,********,   12,   0.811
TM05      ,S20       ,   0,  0.0004,  0.7399,********,   13,   0.879
TM05      ,S3        ,   0,  0.0004,  0.7399,********,   14,   0.946
TM05      ,S4        ,   0,  0.0004,  0.7399,********,   15,   1.014
TM05      ,S5        ,   0,  0.0004,  0.7399,********,   16,   1.081
TM05      ,S6        ,   0,  0.0004,  0.7399,********,   17,   1.149
TM05      ,S7        ,   0,  0.0004,  0.7399,********,   18,   1.217
TM05      ,S8        ,   0,  0.0004,  0.7399,********,   19,   1.284
TM05      ,S9        ,   0,  0.0004,  0.7399,********,   20,   1.352
TM10      ,S1        ,   0,  0.6122,  0.7401,  0.0761,    1,   0.068
TM10      ,S10       ,   0,  0.6122,  0.7401,  0.0761,    2,   0.135
TM10      ,S11       ,   0,  0.6122,  0.7401,  0.0761,    3,   0.203
TM10      ,S12       ,   0,  0.6122,  0.7401,  0.0761,    4,   0.270
TM10      ,S13       ,   0,  0.6122,  0.7401,  0.0761,    5,   0.338
TM10      ,S14       ,   0,  0.6122,  0.7401,  0.0761,    6,   0.405
TM10      ,S15       ,   0,  0.6122,  0.7401,  0.0761,    7,   0.473
TM10      ,S16       ,   0,  0.6122,  0.7401,  0.0761,    8,   0.540
TM10      ,S17       ,   0,  0.6122,  0.7401,  0.0761,    9,   0.608
TM10      ,S18       ,   0,  0.6122,  0.7401,  0.0761,   10,   0.675
TM10      ,S19       ,   0,  0.6122,  0.7401,  0.0761,   11,   0.743
TM10      ,S2        ,   0,  0.6122,  0.7401,  0.0761,   12,   0.811
TM10      ,S20       ,   0,  0.6122,  0.7401,  0.0761,   13,   0.878
TM10      ,S3        ,   0,  0.6122,  0.7401,  0.0761,   14,   0.946
TM10      ,S4        ,   0,  0.6122,  0.7401,  0.0761,   15,   1.013
TM10      ,S5        ,   0,  0.6122,  0.7401,  0.0761,   16,   1.081
TM10      ,S6        ,   0,  0.6122,  0.7401,  0.0761,   17,   1.148
TM10      ,S7        ,   0,  0.6122,  0.7401,  0.0761,   18,   1.216
TM10      ,S8        ,   0,  0.6122,  0.7401,  0.0761,   19,   1.283
TM10      ,S9        ,   0,  0.6122,  0.7401,  0.0761,   20,   1.351
TM11      ,S1        ,   0,  0.1929,  0.7401,  0.1372,    1,   0.068
TM11      ,S10       ,   0,  0.1929,  0.7401,  0.1372,    2,   0.135
TM11      ,S11       ,   0,  0.1929,  0.7401,  0.1372,    3,   0.203
TM11      ,S12       ,   0,  0.1929,  0.7401,  0.1372,    4,   0.270
TM11      ,S13       ,   0,  0.1929,  0.7401,  0.1372,    5,   0.338
TM11      ,S14       ,   0,  0.1929,  0.7401,  0.1372,    6,   0.405
TM11      ,S15       ,   0,  0.1929,  0.7401,  0.1372,    7,   0.473
TM11      ,S16       ,   0,  0.1929,  0.7401,  0.1372,    8,   0.540
TM11      ,S17       ,   0,  0.1929,  0.7401,  0.1372,    9,   0.608
TM11      ,S18       ,   0,  0.1929,  0.7401,  0.1372,   10,   0.675
TM11      ,S19       ,   0,  0.1929,  0.7401,  0.1372,   11,   0.743
TM11      ,S2        ,   0,  0.1929,  0.7401,  0.1372,   12,   0.811
TM11      ,S20       ,   0,  0.1929,  0.7401,  0.1372,   13,   0.878
TM11      ,S3        ,   0,  0.1929,  0.7401,  0.1372,   14,   0.946
TM11      ,S4        ,   0,  0.1929,  0.7401,  0.1372,   15,   1.013
TM11      ,S5        ,   0,  0.1929,  0.7401,  0.1372,   16,   1.081
TM11      ,S6        ,   0,  0.1929,  0.7401,  0.1372,   17,   1.148
TM11      ,S7        ,   0,  0.1929,  0.7401,  0.1372,   18,   1.216
TM11      ,S8        ,   0,  0.1929,  0.7401,  0.1372,   19,   1.283
TM11      ,S9        ,   0,  0.1929,  0.7401,  0.1372,   20,   1.351
TM12      ,S1        ,   0,  0.0239,  0.7399,  0.5641,    1,   0.068
TM12      ,S10       ,   0,  0.0239,  0.7399,  0.5641,    2,   0.135
TM12      ,S11       ,   0,  0.0239,  0.7399,  0.5641,    3,   0.203
TM12      ,S12       ,   0,  0.0239,  0.7399,  0.5641,    4,   0.270
TM12      ,S13       ,   0,  0.0239,  0.7399,  0.5641,    5,   0.338
TM12      ,S14       ,   0,  0.0239,  0.7399,  0.5641,    6,   0.405
TM12      ,S15       ,   0,  0.0239,  0.7399,  0.5641,    7,   0.473
TM12      ,S16       ,   0,  0.0239,  0.7399,  0.5641,    8,   0.541
TM12      ,S17       ,   0,  0.0239,  0.7399,  0.5641,    9,   0.608
TM12      ,S18       ,   0,  0.0239,  0.7399,  0.5641,   10,   0.676
TM12      ,S19       ,   0,  0.0239,  0.7399,  0.5641,   11,   0.743
TM12      ,S2        ,   0,  0.0239,  0.7399,  0.5641,   12,   0.811
TM12      ,S20       ,   0,  0.0239,  0.7399,  0.5641,   13,   0.879
TM12      ,S3        ,   0,  0.0239,  0.7399,  0.5641,   14,   0.946
TM12      ,S4        ,   0,  0.0239,  0.7399,  0.5641,   15,   1.014
TM12      ,S5        ,   0,  0.0239,  0.7399,  0.5641,   16,   1.081
TM12      ,S6        ,   0,  0.0239,  0.7399,  0.5641,   17,   1.149
TM12      ,S7        ,   0,  0.0239,  0.7399,  0.5641,   18,   1.216
TM12      ,S8        ,   0,  0.0239,  0.7399,  0.5641,   19,   1.284
TM12      ,S9        ,   0,  0.0239,  0.7399,  0.5641,   20,   1.352
TM13      ,S1        ,   0,  0.0386,  0.7399,  0.3683,    1,   0.068
TM13      ,S10       ,   0,  0.0386,  0.7399,  0.3683,    2,   0.135
TM13      ,S11       ,   0,  0.0386,  0.7399,  0.3683,    3,   0.203
TM13      ,S12       ,   0,  0.0386,  0.7399,  0.3683,    4,   0.270
TM13      ,S13       ,   0,  0.0386,  0.7399,  0.3683,    5,   0.338
TM13      ,S14       ,   0,  0.0386,  0.7399,  0.3683,    6,   0.406
TM13      ,S15       ,   0,  0.0386,  0.7399,  0.3683,    7,   0.473
TM13      ,S16       ,   0,  0.0386,  0.7399,  0.3683,    8,   0.541
TM13      ,S17       ,   0,  0.0386,  0.7399,  0.3683,    9,   0.608
TM13      ,S18       ,   0,  0.0386,  0.7399,  0.3683,   10,   0.676
TM13      ,S19       ,   0,  0.0386,  0.7399,  0.3683,   11,   0.743
TM13      ,S2        ,   0,  0.0386,  0.7399,  0.3683,   12,   0.811
TM13      ,S20       ,   0,  0.0386,  0.7399,  0.3683,   13,   0.879
TM13      ,S3        ,   0,  0.0386,  0.7399,  0.3683,   14,   0.946
TM13      ,S4        ,   0,  0.0386,  0.7399,  0.3683,   15,   1.014
TM13      ,S5        ,   0,  0.0386,  0.7399,  0.3683,   16,   1.081
TM13      ,S6        ,   0,  0.0386,  0.7399,  0.3683,   17,   1.149
TM13      ,S7        ,   0,  0.0386,  0.7399,  0.3683,   18,   1.217
TM13      ,S8        ,   0,  0.0386,  0.7399,  0.3683,   19,   1.284
TM13      ,S9        ,   0,  0.0386,  0.7399,  0.3683,   20,   1.352
TM14      ,S1        ,   0,  0.0931,  0.7399,  0.2358,    1,   0.068
TM14      ,S10       ,   0,  0.0931,  0.7399,  0.2358,    2,   0.135
TM14      ,S11       ,   0,  0.0931,  0.7399,  0.2358,    3,   0.203
TM14      ,S12       ,   0,  0.0931,  0.7399,  0.2358,    4,   0.270
TM14      ,S13       ,   0,  0.0931,  0.7399,  0.2358,    5,   0.338
TM14      ,S14       ,   0,  0.0931,  0.7399,  0.2358,    6,   0.406
TM14      ,S15       ,   0,  0.0931,  0.7399,  0.2358,    7,   0.473
TM14      ,S16       ,   0,  0.0931,  0.7399,  0.2358,    8,   0.541
TM14      ,S17       ,   0,  0.0931,  0.7399,  0.2358,    9,   0.608
TM14      ,S18       ,   0,  0.0931,  0.7399,  0.2358,   10,   0.676
TM14      ,S19       ,   0,  0.0931,  0.7399,  0.2358,   11,   0.743
TM14      ,S2        ,   0,  0.0931,  0.7399,  0.2358,   12,   0.811
TM14      ,S20       ,   0,  0.0931,  0.7399,  0.2358,   13,   0.879
TM14      ,S3        ,   0,  0.0931,  0.7399,  0.2358,   14,   0.946
TM14      ,S4        ,   0,  0.0931,  0.7399,  0.2358,   15,   1.014
TM14      ,S5        ,   0,  0.0931,  0.7399,  0.2358,   16,   1.081
TM14      ,S6        ,   0,  0.0931,  0.7399,  0.2358,   17,   1.149
TM14      ,S7        ,   0,  0.0931,  0.7399,  0.2358,   18,   1.217
TM14      ,S8        ,   0,  0.0931,  0.7399,  0.2358,   19,   1.284
TM14      ,S9        ,   0,  0.0931,  0.7399,  0.2358,   20,   1.352
TM15      ,S1        ,   0,  0.0002,  0.7399,********,    1,   0.068
TM15      ,S10       ,   0,  0.0002,  0.7399,********,    2,   0.135
TM15      ,S11       ,   0,  0.0002,  0.7399,********,    3,   0.203
TM15      ,S12       ,   0,  0.0002,  0.7399,********,    4,   0.270
TM15      ,S13       ,   0,  0.0002,  0.7399,********,    5,   0.338
TM15      ,S14       ,   0,  0.0002,  0.7399,********,    6,   0.406
TM15      ,S15       ,   0,  0.0002,  0.7399,********,    7,   0.473
TM15      ,S16       ,   0,  0.0002,  0.7399,********,    8,   0.541
TM15      ,S17       ,   0,  0.0002,  0.7399,********,    9,   0.608
TM15      ,S18       ,   0,  0.0002,  0.7399,********,   10,   0.676
TM15      ,S19       ,   0,  0.0002,  0.7399,********,   11,   0.743
TM15      ,S2        ,   0,  0.0002,  0.7399,********,   12,   0.811
TM15      ,S20       ,   0,  0.0002,  0.7399,********,   13,   0.879
TM15      ,S3        ,   0,  0.0002,  0.7399,********,   14,   0.946
TM15      ,S4        ,   0,  0.0002,  0.7399,********,   15,   1.014
TM15      ,S5        ,   0,  0.0002,  0.7399,********,   16,   1.081
TM15      ,S6        ,   0,  0.0002,  0.7399,********,   17,   1.149
TM15      ,S7        ,   0,  0.0002,  0.7399,********,   18,   1.217
TM15      ,S8        ,   0,  0.0002,  0.7399,********,   19,   1.284
TM15      ,S9        ,   0,  0.0002,  0.7399,********,   20,   1.352
TM17      ,S1        ,   0,  0.0004,  0.7399,********,    1,   0.068
TM17      ,S10       ,   0,  0.0004,  0.7399,********,    2,   0.135
TM17      ,S11       ,   0,  0.0004,  0.7399,********,    3,   0.203
TM17      ,S12       ,   0,  0.0004,  0.7399,********,    4,   0.270
TM17      ,S13       ,   0,  0.0004,  0.7399,********,    5,   0.338
TM17      ,S14       ,   0,  0.0004,  0.7399,********,    6,   0.405
TM17      ,S15       ,   0,  0.0004,  0.7399,********,    7,   0.473
TM17      ,S16       ,   0,  0.0004,  0.7399,********,    8,   0.541
TM17      ,S17       ,   0,  0.0004,  0.7399,********,    9,   0.608
TM17      ,S18       ,   0,  0.0004,  0.7399,********,   10,   0.676
TM17      ,S19       ,   0,  0.0004,  0.7399,********,   11,   0.743
TM17      ,S2        ,   0,  0.0004,  0.7399,********,   12,   0.811
TM17      ,S20       ,   0,  0.0004,  0.7399,********,   13,   0.879
TM17      ,S3        ,   0,  0.0004,  0.7399,********,   14,   0.946
TM17      ,S4        ,   0,  0.0004,  0.7399,********,   15,   1.014
TM17      ,S5        ,   0,  0.0004,  0.7399,********,   16,   1.081
TM17      ,S6        ,   0,  0.0004,  0.7399,********,   17,   1.149
TM17      ,S7        ,   0,  0.0004,  0.7399,********,   18,   1.216
TM17      ,S8        ,   0,  0.0004,  0.7399,********,   19,   1.284
TM17      ,S9        ,   0,  0.0004,  0.7399,********,   20,   1.352
TM21      ,S1        ,   0,  0.1815,  0.7401,  0.1452,    1,   0.068
TM21      ,S10       ,   0,  0.1815,  0.7401,  0.1452,    2,   0.135
TM21      ,S11       ,   0,  0.1815,  0.7401,  0.1452,    3,   0.203
TM21      ,S12       ,   0,  0.1815,  0.7401,  0.1452,    4,   0.270
TM21      ,S13       ,   0,  0.1815,  0.7401,  0.1452,    5,   0.338
TM21      ,S14       ,   0,  0.1815,  0.7401,  0.1452,    6,   0.405
TM21      ,S15       ,   0,  0.1815,  0.7401,  0.1452,    7,   0.473
TM21      ,S16       ,   0,  0.1815,  0.7401,  0.1452,    8,   0.540
TM21      ,S17       ,   0,  0.1815,  0.7401,  0.1452,    9,   0.608
TM21      ,S18       ,   0,  0.1815,  0.7401,  0.1452,   10,   0.675
TM21      ,S19       ,   0,  0.1815,  0.7401,  0.1452,   11,   0.743
TM21      ,S2        ,   0,  0.1815,  0.7401,  0.1452,   12,   0.811
TM21      ,S20       ,   0,  0.1815,  0.7401,  0.1452,   13,   0.878
TM21      ,S3        ,   0,  0.1815,  0.7401,  0.1452,   14,   0.946
TM21      ,S4        ,   0,  0.1815,  0.7401,  0.1452,   15,   1.013
TM21      ,S5        ,   0,  0.1815,  0.7401,  0.1452,   16,   1.081
TM21      ,S6        ,   0,  0.1815,  0.7401,  0.1452,   17,   1.148
TM21      ,S7        ,   0,  0.1815,  0.7401,  0.1452,   18,   1.216
TM21      ,S8        ,   0,  0.1815,  0.7401,  0.1452,   19,   1.283
TM21      ,S9        ,   0,  0.1815,  0.7401,  0.1452,   20,   1.351
TM22      ,S1        ,   0,  0.2361,  0.7401,  0.1228,    1,   0.068
TM22      ,S10       ,   0,  0.2361,  0.7401,  0.1228,    2,   0.135
TM22      ,S11       ,   0,  0.2361,  0.7401,  0.1228,    3,   0.203
TM22      ,S12       ,   0,  0.2361,  0.7401,  0.1228,    4,   0.270
TM22      ,S13       ,   0,  0.2361,  0.7401,  0.1228,    5,   0.338
TM22      ,S14       ,   0,  0.2361,  0.7401,  0.1228,    6,   0.405
TM22      ,S15       ,   0,  0.2361,  0.7401,  0.1228,    7,   0.473
TM22      ,S16       ,   0,  0.2361,  0.7401,  0.1228,    8,   0.540
TM22      ,S17       ,   0,  0.2361,  0.7401,  0.1228,    9,   0.608
TM22      ,S18       ,   0,  0.2361,  0.7401,  0.1228,   10,   0.675
TM22      ,S19       ,   0,  0.2361,  0.7401,  0.1228,   11,   0.743
TM22      ,S2        ,   0,  0.2361,  0.7401,  0.1228,   12,   0.811
TM22      ,S20       ,   0,  0.2361,  0.7401,  0.1228,   13,   0.878
TM22      ,S3        ,   0,  0.2361,  0.7401,  0.1228,   14,   0.946
TM22      ,S4        ,   0,  0.2361,  0.7401,  0.1228,   15,   1.013
TM22      ,S5        ,   0,  0.2361,  0.7401,  0.1228,   16,   1.081
TM22      ,S6        ,   0,  0.2361,  0.7401,  0.1228,   17,   1.148
TM22      ,S7        ,   0,  0.2361,  0.7401,  0.1228,   18,   1.216
